CSV Converter: v1.050,Filter: v1.008,File system version: v4,Unit: 174,Time stamps indicate the beginning of the averaging period,38m is a fixed reference measurement,The GPS field contains WGS84 datum and the latitude and longitude are in degrees and decimal minutes correct to the nearest 0.001 minutes,Measurement heights: 148m 90m 69m 44m 19m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time and Date,Status Flags,Battery (V),Generator (V),Optics Temp. (C),Electronics Temp. (C),Battery Temp. (C),GPS Data,ZephIR Bearing (deg),Tilt (degs),Air Temp. (C),Pressure (mbar),Humidity (%),MET Wind Speed (m/s),MET Direction (deg),Raining,Packets in Average at 148m,Wind Direction (deg) at 148m,Horizontal Wind Speed (m/s) at 148m,Vertical Wind Speed (m/s) at 148m,Horizontal Std.Dev. (m/s) at 148m,Horizontal Variance ((m/s)^2) at 148m,Horizontal Min (m/s) at 148m,Horizontal Max (m/s) at 148m,TI at 148m,Packets in Average at 90m,Wind Direction (deg) at 90m,Horizontal Wind Speed (m/s) at 90m,Vertical Wind Speed (m/s) at 90m,Horizontal Std.Dev. (m/s) at 90m,Horizontal Variance ((m/s)^2) at 90m,Horizontal Min (m/s) at 90m,Horizontal Max (m/s) at 90m,TI at 90m,Packets in Average at 69m,Wind Direction (deg) at 69m,Horizontal Wind Speed (m/s) at 69m,Vertical Wind Speed (m/s) at 69m,Horizontal Std.Dev. (m/s) at 69m,Horizontal Variance ((m/s)^2) at 69m,Horizontal Min (m/s) at 69m,Horizontal Max (m/s) at 69m,TI at 69m,Packets in Average at 44m,Wind Direction (deg) at 44m,Horizontal Wind Speed (m/s) at 44m,Vertical Wind Speed (m/s) at 44m,Horizontal Std.Dev. (m/s) at 44m,Horizontal Variance ((m/s)^2) at 44m,Horizontal Min (m/s) at 44m,Horizontal Max (m/s) at 44m,TI at 44m,Packets in Average at 19m,Wind Direction (deg) at 19m,Horizontal Wind Speed (m/s) at 19m,Vertical Wind Speed (m/s) at 19m,Horizontal Std.Dev. (m/s) at 19m,Horizontal Variance ((m/s)^2) at 19m,Horizontal Min (m/s) at 19m,Horizontal Max (m/s) at 19m,TI at 19m
18/09/2013 12:40,Green,26.91,2.26,28.9,34.1,28.9,N51535743W8296570,340.603,0.4,15.5,1006.3,61.2,2.6,261.505,0,24,329.248,8.836,-0.2,1.662,2.761,6.165,11.837,0.2293226,24,322.99,8.347,0.176,1.76,3.099,4.994,10.999,0.2571713,24,321.32,8.251,-0.103,1.91,3.646,4.58,11.314,0.2822361,25,319.029,7.685,0.058,1.94,3.764,4.229,10.59,0.3078454,25,320.211,7.062,-0.252,1.985,3.942,3.828,11.049,0.3428668
18/09/2013 12:50,Green,26.916,2.26,28.9,34.1,28.9,N51535773W8296574,340.583,1.2,15,1006.9,64.1,2.3,253.002,0,25,317.865,8.711,0.118,1.928,3.717,5.16,12.92,0.2699138,24,315.548,8.169,-0.131,2.342,5.483,3.846,12.427,0.3495656,25,317.302,7.63,0.036,2.215,4.907,3.607,11.687,0.3540734,24,315.846,6.876,0.131,1.968,3.874,3.072,10.935,0.3490908,24,317.707,6.035,-0.006,1.813,3.287,2.954,9.547,0.3663659
18/09/2013 13:00,Green,26.915,2.26,28.9,34.1,29.5,N51535775W8296568,340.572,0.7,15.2,1006.7,60.6,1.2,245.89,0,22,311.244,7.672,0.097,1.356,1.839,5.616,10.605,0.2155584,22,309.904,6.631,-0.34,1.167,1.361,4.779,9.16,0.2145601,24,309.38,6.38,-0.133,1.259,1.585,4.302,9.168,0.2406653,23,314.237,5.665,-0.115,1.355,1.836,3.599,9.923,0.2916843,24,305.375,4.709,-0.039,1.241,1.541,2.962,8.902,0.3214276
18/09/2013 13:10,Green,26.91,2.26,29.5,34.1,29.5,N51535777W8296553,340.646,0.5,15.7,1006.7,61.3,1.7,271.732,0,25,326.461,10.413,0.019,1.566,2.452,6.733,12.693,0.1833888,24,326.369,9.336,-0.21,1.829,3.346,5.631,12.598,0.2389483,24,325.387,8.648,-0.119,2.108,4.446,5.142,12.401,0.2973137,26,320.958,7.962,-0.245,1.705,2.906,4.213,11.571,0.2610969,24,322.839,7.245,0.307,1.712,2.932,3.813,10.689,0.2882263
18/09/2013 13:20,Green,26.91,2.26,29.5,34.1,29.5,N51535759W8296577,340.579,0.5,14.9,1006.8,61.1,4.2,253.893,0,25,330.297,8.647,0.227,1.578,2.49,6.025,11.703,0.2225472,24,328.98,7.852,-0.058,1.256,1.576,5.557,10.907,0.1949978,24,322.449,7.972,0.121,1.015,1.03,6.057,10.148,0.1552823,24,318.77,7.578,0.206,1.183,1.4,5.723,11.256,0.1904513,25,316.525,6.536,0.317,1.192,1.422,4.444,8.989,0.2224983
18/09/2013 13:30,Green,26.894,2.26,28.3,34.1,29.5,N51535764W8296567,340.62,0.7,15.7,1006.7,59.5,2.3,258.463,0,26,340.404,9.597,-0.167,1.15,1.323,6.668,11.703,0.1461454,26,339.273,8.496,0.122,1.621,2.629,5.876,11.521,0.2327241,26,339.646,8.187,0.06,1.739,3.026,5.621,11.115,0.2590963,24,338.695,7.501,-0.113,1.855,3.442,4.616,10.3,0.301617,22,342.093,7.129,-0.004,1.651,2.726,4.188,10.678,0.2824325
18/09/2013 13:40,Green,26.905,2.26,29.5,34.7,30.1,N51535775W8296548,340.607,0.4,15.7,1006.7,57.7,2.4,259,0,25,335.558,10.765,0.045,0.841,0.708,8.537,12.517,0.09528889,25,336.761,9.907,-0.039,1.372,1.883,6.666,11.673,0.1689228,24,337.846,9.369,0.057,1.671,2.791,5.122,11.877,0.2174731,25,339.255,8.841,0.09,1.528,2.336,4.813,11.21,0.210841,23,343.436,8.538,0.05,1.368,1.872,5.653,11.669,0.1954209
18/09/2013 13:50,Green,26.909,2.26,30.6,34.1,30.1,N51535774W8296549,340.507,0.5,15.5,1006.9,58,4.1,259.702,0,25,337.341,10.175,-0.132,1.037,1.075,8.364,12.461,0.1242483,24,336.681,9.329,0.065,1.355,1.836,6.481,11.281,0.1771539,25,338.646,9.017,-0.191,1.251,1.566,6.598,10.549,0.1692486,24,338.685,8.729,-0.014,1.743,3.037,4.74,12.185,0.243475,23,340.832,7.171,-0.216,1.367,1.869,5.019,10.134,0.232493
18/09/2013 14:00,Green,26.918,2.26,30.1,34.1,30.1,N51535775W8296559,340.503,0.6,16,1006.6,58.5,3.4,247.468,0,26,329.682,10.288,-0.026,1.061,1.126,7.219,12.209,0.1257613,26,328.373,9.406,-0.023,1.207,1.457,6.902,12.125,0.1564719,26,328.025,8.648,0.111,1.267,1.605,5.894,10.646,0.1786556,26,324.756,8.394,-0.016,2.02,4.082,4.987,11.53,0.2935181,26,323.523,8.295,-0.09,2.303,5.302,3.388,14.076,0.3385382
18/09/2013 14:10,Green,26.907,2.26,30.1,34.7,29.5,N51535771W8296562,340.501,0.7,15.6,1007,56.8,9.6,280.756,0,25,334.435,10.678,0.036,1.013,1.027,8.907,12.987,0.1157303,25,334.089,10.192,0.041,1.486,2.209,6.843,13.113,0.1778346,25,335.031,9.656,0.06,1.646,2.71,5.365,12.305,0.2079105,25,334.883,8.999,0.109,1.727,2.983,5.845,12.556,0.2340433,24,335.623,8.439,-0.06,1.921,3.691,3.991,12.639,0.277632
18/09/2013 14:20,Green,26.912,2.26,28.9,34.7,30.1,N51535759W8296575,340.519,0.3,15.6,1007.3,56.9,3.5,253.991,0,26,325.922,9.53,-0.149,1.313,1.724,6.289,12.019,0.1679962,24,325.89,8.412,0.209,1.814,3.292,5.241,11.51,0.2630406,23,324.995,7.804,0.014,1.877,3.524,4.745,10.75,0.2933759,25,324.102,7.208,0.313,2.053,4.214,3.758,10.987,0.3473091,25,322.128,6.469,0.088,1.968,3.871,3.104,9.762,0.3709132
18/09/2013 14:30,Green,26.909,2.26,30.6,34.7,30.1,N51535762W8296577,340.541,0.4,15.6,1007.2,57.4,1.2,272.297,0,25,332.688,9.888,-0.028,0.815,0.664,7.759,11.314,0.1004988,26,332.204,9.761,0.151,1.049,1.1,7.138,12.356,0.1310284,26,331.742,9.329,0.01,1.116,1.245,6.003,10.981,0.1458679,26,331.082,8.45,-0.056,1.227,1.505,5.895,10.541,0.1770542,26,334.299,7.38,0.225,1.409,1.985,4.073,9.378,0.2327951
18/09/2013 14:40,Green,26.911,2.26,30.6,34.7,30.6,N51535772W8296567,340.529,0.7,14.8,1007,58.1,7.8,269.644,0,26,333.777,9.46,0.108,1.388,1.928,6.954,12.675,0.1790011,26,334.948,9.079,0.004,1.214,1.473,7.271,12.624,0.1630095,25,333.369,8.77,0.013,1.005,1.01,6.997,10.816,0.1397268,25,335.628,8.004,0.064,1.273,1.619,5.971,10.803,0.1938902,25,337.064,7.404,0.037,1.349,1.82,4.364,11.127,0.2221977
18/09/2013 14:50,Green,26.905,2.26,30.6,34.7,30.1,N51535780W8296559,340.506,0.6,15.7,1007.1,57.7,2.9,268.622,0,25,333.074,10.258,-0.035,1.308,1.711,8.096,13.388,0.1554969,25,333.252,9.734,-0.151,1.111,1.234,7.726,12.842,0.139195,26,335.059,9.377,0.012,1.472,2.167,6.353,13.352,0.1914281,25,336.173,9.096,-0.096,1.51,2.28,5.821,11.368,0.2024505,25,335.58,8.632,-0.138,1.683,2.833,4.281,11.942,0.2377816
18/09/2013 15:00,Green,26.908,2.26,29.5,34.7,30.1,N51535757W8296566,340.487,0.4,15.5,1007,58,3.6,265.574,0,26,329.177,8.72,-0.004,0.865,0.748,6.945,10.106,0.1209448,26,326.55,8.126,0.017,0.867,0.752,6.386,9.471,0.1301302,25,327.606,7.597,-0.011,1.126,1.269,5.822,10.164,0.1808362,25,327.16,7.255,-0.12,1.246,1.551,5.08,9.798,0.209346,26,328.351,6.894,-0.186,1.155,1.334,4.654,9.118,0.2043116
18/09/2013 15:10,Green,26.907,2.26,30.6,34.7,30.1,N51535745W8296561,340.49,0.7,15.5,1007.3,57.9,3.4,254.222,0,25,328.898,8.516,-0.152,1.078,1.163,6.361,10.317,0.1544342,25,327.81,8.003,-0.085,1.48,2.19,4.634,10.371,0.2254831,26,330.218,7.736,0.024,1.573,2.475,5.055,11.009,0.2479904,26,326.226,7.537,-0.256,1.733,3.004,4.151,11.467,0.2804352,25,332.156,6.697,0.075,1.166,1.36,4.769,8.816,0.2123358
18/09/2013 15:20,Green,26.911,2.26,30.6,35.3,30.6,N51535766W8296559,340.505,0.5,15.8,1007.1,57.8,2,271.447,0,25,332.722,8.946,0.217,1.06,1.123,6.887,10.549,0.1444588,25,329.775,8.02,-0.148,1.248,1.557,5.785,10.063,0.1897272,25,328.639,7.531,0.097,1.5,2.25,5.543,10.528,0.2428934,24,326.853,7.059,0.061,1.405,1.975,4.503,9.781,0.2427959,26,331.626,6.927,0.009,1.692,2.862,4.146,10.49,0.2978258
18/09/2013 15:30,Green,26.907,2.26,31.2,35.3,30.6,N51535797W8296541,340.629,1.2,15.5,1007.2,58,4.1,258.132,0,26,330.54,7.449,-0.118,1.108,1.228,5.637,9.557,0.1814002,26,328.21,6.282,0.212,1.248,1.556,4.154,9.666,0.2421931,26,323.165,6.192,-0.217,1.061,1.126,4.631,8.582,0.2089934,25,315.595,6.025,-0.129,1.23,1.514,3.991,8.654,0.2490239,24,312.089,6.017,-0.348,1.516,2.297,3.348,9.515,0.3071577
18/09/2013 15:40,Green,26.897,2.26,30.6,35.3,30.6,N51535769W8296554,340.469,0.5,15.4,1007.4,59.7,0.8,253.535,0,25,322.758,8.338,0.122,1.087,1.182,6.536,10.012,0.1590519,24,321.162,7.337,-0.018,1.539,2.37,4.648,10.091,0.2558922,24,323.136,6.989,-0.037,1.47,2.161,3.519,9.115,0.2564879,25,321.796,6.168,0.072,1.836,3.372,3.2,9.687,0.3630305,25,322.213,5.419,0.174,1.997,3.987,2.125,9.547,0.4493465
18/09/2013 15:50,Green,26.899,2.26,30.6,35.3,30.6,N51535783W8296556,340.485,0.5,15.2,1007.4,61.4,2.4,251.415,0,25,315.926,7.602,0.007,1.327,1.762,5.563,10.912,0.2129188,21,310.66,7.042,0.118,1.412,1.992,4.497,10.434,0.2444572,24,310.309,7.213,-0.137,1.38,1.903,4.486,9.431,0.2332489,24,309.231,7.353,-0.094,1.588,2.52,4.461,10.579,0.2633012,26,310.596,6.433,-0.131,1.515,2.296,3.602,10.6,0.287216
18/09/2013 16:00,Green,26.876,2.26,30.6,35.3,30.6,N51535755W8296547,340.577,0.2,16.2,1007.4,59,3.5,269.5,0,26,329.409,8.76,-0.067,0.673,0.453,7.603,10.022,0.09373354,26,328.652,8.123,-0.098,1.022,1.045,5.905,10.154,0.1535068,26,327.376,7.761,-0.147,1.206,1.454,5.04,10.339,0.189482,25,327.476,7.457,0.151,1.131,1.279,4.728,9.633,0.1849427,25,327.63,6.732,-0.175,1.037,1.075,4.77,8.392,0.1878234
18/09/2013 16:10,Green,26.899,2.26,30.6,35.3,30.1,N51535764W8296553,340.477,0.4,15.1,1007.7,60.3,7.1,264.955,0,25,326.961,8.442,0.053,0.757,0.573,6.98,9.437,0.1093833,25,327.904,7.77,-0.099,0.923,0.852,5.374,9.163,0.1448944,25,327.427,7.499,0.051,1.063,1.13,5.37,9.13,0.172833,26,322.154,6.964,-0.081,1.157,1.339,4.598,9.185,0.2026596,26,320.987,6.219,0.21,1.627,2.647,3.849,9.201,0.3190168
18/09/2013 16:20,Green,26.94,2.26,30.6,35.3,30.6,N51535787W8296539,340.439,0.6,14.8,1007.6,63.5,1.8,258.312,0,25,321.699,7.88,-0.158,0.77,0.592,6.366,9.128,0.1190961,25,318.728,7.232,0.01,0.81,0.657,5.75,8.553,0.136669,25,316.58,6.924,-0.04,0.948,0.898,4.898,8.542,0.1669046,25,315.793,6.617,-0.164,1.061,1.126,3.855,8.451,0.1955185,25,312.107,5.782,0.136,1.132,1.281,3.778,7.89,0.2387114
18/09/2013 16:30,Green,26.936,2.26,30.6,34.7,30.1,N51535775W8296566,340.353,0.5,14.8,1007.7,64.9,3.3,253.227,0,26,327.601,8.001,-0.251,1.168,1.365,5.156,9.993,0.1780871,26,324.69,7.401,0.094,1.513,2.288,4.69,10.336,0.2492681,26,323.39,7.137,-0.22,1.436,2.062,4.601,9.843,0.2453717,24,322.442,6.356,-0.056,1.386,1.922,3.72,9.113,0.2660066,24,324.619,5.716,-0.059,1.577,2.487,3.047,9.498,0.3364765
18/09/2013 16:40,Green,26.93,2.26,30.6,35.3,30.6,N51535784W8296550,340.393,0.7,15.2,1007.4,61,5.4,264.134,0,25,337.361,8.231,0.062,1.168,1.364,6.037,9.926,0.1730004,24,340.717,7.831,0.19,1.757,3.086,4.546,11.292,0.2735798,25,341.072,7.584,0.068,1.673,2.798,4.38,10.925,0.2689964,26,341.272,7.101,0.071,1.528,2.334,3.999,9.206,0.2623432,25,342.317,6.523,-0.07,1.669,2.784,3.145,9.164,0.3119834
18/09/2013 16:50,Green,26.94,2.26,30.6,35.3,30.1,N51535766W8296564,340.398,0.6,15.2,1007.8,61.8,3.9,249.181,0,24,332.779,6.278,-0.197,1.308,1.712,3.663,8.825,0.2541429,23,334.475,5.653,-0.078,1.377,1.896,2.892,8.706,0.2970186,23,332.244,5.514,0.264,1.36,1.848,3.169,8.21,0.3006643,24,327.632,5.489,-0.185,1.454,2.113,3.261,8.256,0.3229314,25,327.664,4.768,0.087,1.375,1.892,2.517,7.67,0.3517605
18/09/2013 17:00,Green,26.935,2.26,30.1,35.3,30.1,N51535790W8296571,340.372,0.7,15.6,1007.7,59.6,3.9,251.893,0,26,330.872,5.704,-0.037,0.653,0.427,4.108,6.77,0.1397062,26,328.898,5.194,-0.051,0.965,0.932,3.479,7.278,0.226685,26,327.369,4.832,-0.055,0.949,0.9,3.527,7.003,0.2393889,23,324.52,4.552,-0.139,1.135,1.289,2.754,7.011,0.3041168,24,327.593,4.178,-0.214,1.207,1.456,2.616,7.801,0.3521878
18/09/2013 17:10,Green,26.93,2.26,30.6,35.3,30.6,N51535771W8296550,340.337,1,15.3,1008.1,61.1,0.6,227.054,0,24,337.949,4.959,-0.052,1.137,1.293,3.343,7.219,0.2797105,24,327.137,3.981,0.014,1.024,1.049,2.734,6.448,0.3137599,25,321.344,3.667,-0.007,0.929,0.864,2.415,6.155,0.3090695,26,311.444,3.439,-0.014,0.812,0.659,2.083,5.842,0.2877968,25,299.709,3.267,-0.05,0.669,0.448,2.083,4.664,0.2497555
18/09/2013 17:20,Green,26.932,2.26,29.5,35.3,30.1,N51535752W8296574,340.365,0.9,15.3,1008.2,61.5,0.8,255.382,0,25,338.208,5.602,-0.01,0.86,0.74,4.334,7.833,0.1872906,23,333.411,5.227,-0.112,0.998,0.996,3.33,7.368,0.2328284,25,328.863,4.988,0.185,1.094,1.197,2.947,7.438,0.2674493,25,325.601,4.66,0.144,0.977,0.955,3.005,7.31,0.2557413,26,327.678,4.545,0.052,1.047,1.097,2.173,6.543,0.2810125
18/09/2013 17:30,Green,26.95,2.26,30.6,35.3,30.1,N51535764W8296581,340.355,1.8,14.6,1008.1,61.5,2.9,252.704,0,26,335.33,6.577,0.079,0.684,0.468,5.414,8.054,0.1268105,26,338.934,5.511,0.103,0.603,0.364,3.736,6.467,0.1335495,26,338.821,5.159,0.132,0.517,0.267,4,6.402,0.1221395,26,336.283,4.82,0.051,0.752,0.566,3.331,6.449,0.1903593,25,331.856,4.82,0.018,0.821,0.673,2.684,6.626,0.2076415
18/09/2013 17:40,Green,26.932,2.26,30.6,35.3,30.1,N51535759W8296556,340.377,0.4,14.4,1007.8,64,4.3,251.382,0,25,324.842,8.121,-0.001,0.643,0.413,6.919,9.514,0.09649229,25,323.482,7.174,0.083,0.945,0.893,5.338,9.237,0.1606937,25,323.553,6.532,0.037,1.067,1.139,4.794,8.388,0.1992379,25,323.565,5.771,0.096,1.083,1.172,3.982,7.999,0.2288005,26,323.188,5.229,-0.224,1.299,1.687,2.959,7.769,0.3029088
18/09/2013 17:50,Green,26.922,2.26,30.6,35.3,30.1,N51535793W8296574,340.315,1.1,13.6,1008.1,65.1,1.6,252.392,0,26,326.701,7.735,-0.025,0.348,0.121,6.882,8.265,0.05479372,25,324.966,6.821,0.031,0.568,0.322,5.622,7.537,0.1015026,25,323.725,6.16,0.052,0.753,0.566,4.344,7.213,0.1489865,25,321.161,5.554,0.051,1.014,1.029,3.697,8.017,0.2227039,25,325.201,4.929,-0.022,1.128,1.271,2.618,6.566,0.2789899
18/09/2013 18:00,Green,26.932,2.26,28.9,35.3,30.1,N51535777W8296575,340.326,0.7,13.6,1008.2,66,2.2,244.22,0,25,327.011,7.167,0.047,0.438,0.192,6.313,8.051,0.0745947,26,322.502,5.759,0.011,0.789,0.623,3.981,7.088,0.1671448,26,319.902,5.112,0.029,0.833,0.693,3.612,6.783,0.1986423,26,316.298,4.35,0.018,0.844,0.712,3.035,6.648,0.2364947,26,308.913,3.844,-0.041,0.858,0.736,2.572,6.074,0.2720575
18/09/2013 18:10,Green,26.925,2.26,30.1,35.3,30.6,N51535769W8296579,340.366,0.5,13.6,1008.2,65.7,0.8,251.671,0,26,328.865,7.54,0.01,0.258,0.067,7.003,7.932,0.0417326,25,328.049,6.237,0.004,0.419,0.176,5.351,7.131,0.08194294,25,326.246,5.535,-0.004,0.59,0.349,4.135,6.557,0.1300938,25,323.979,4.681,-0.062,0.611,0.373,3.562,6.167,0.1592223,25,321.463,3.706,-0.095,0.806,0.649,2.485,5.184,0.2651881
18/09/2013 18:20,Green,26.933,2.26,28.3,35.3,30.1,N51535773W8296550,340.344,0.7,13.3,1008.3,66.8,2.1,244.615,0,25,321.775,6.57,-0.034,0.294,0.086,6.022,7.279,0.05453379,26,321.625,5.911,-0.028,0.363,0.132,4.786,6.525,0.07495517,25,320.527,5.38,0.02,0.588,0.346,3.339,6.429,0.1332448,25,317.755,4.397,0.089,0.757,0.573,3.102,5.873,0.2099561,25,317.91,3.396,0.144,0.862,0.743,2.178,5.318,0.3095945
18/09/2013 18:30,Green,26.929,2.26,29.5,34.7,30.1,N51535765W8296597,340.369,0.5,13.2,1008.3,67.5,3.2,248.877,0,26,314.841,6.42,0.001,0.337,0.114,5.777,7.068,0.06408916,25,311.629,5.743,0.026,0.329,0.108,5.136,6.437,0.06982744,26,310.852,5.404,0.003,0.355,0.126,4.855,6.324,0.08016125,26,309.352,4.897,-0.058,0.45,0.203,4.279,6.268,0.1120722,26,309.524,4.146,0.03,0.514,0.265,3.289,5.28,0.151301
18/09/2013 18:40,Green,26.937,2.26,29.5,34.7,30.1,N51535782W8296567,340.378,0.6,12.6,1008.5,69.4,3.3,233.786,0,25,318.17,6.862,-0.013,0.398,0.159,6.11,7.552,0.07079176,26,313.861,5.779,-0.009,0.479,0.229,4.973,6.87,0.1009687,26,311.918,5.278,-0.027,0.523,0.274,4.589,6.436,0.1208395,25,308.746,4.283,-0.006,0.482,0.232,3.055,5.395,0.1372168,25,303.305,3.139,0.088,0.614,0.376,2.375,4.691,0.2384079
18/09/2013 18:50,Green,26.927,2.26,29.5,34.7,30.1,N51535745W8296579,340.307,0.3,12.5,1008.8,71,1.6,244.742,0,25,326.996,7.371,0.059,0.299,0.089,6.484,7.909,0.04946005,25,325.51,6.861,0.014,0.347,0.121,6.251,7.383,0.06171008,25,323.875,6.373,-0.018,0.318,0.101,5.877,6.97,0.06092507,26,320.599,5.445,0.001,0.333,0.111,4.808,6.072,0.07466578,25,313.879,4.343,-0.122,0.625,0.391,2.921,5.954,0.175545
18/09/2013 19:00,Green,26.949,2.26,28.9,34.7,30.1,N51535788W8296550,340.306,0.5,12.2,1008.5,71,2.9,246.405,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,9999,9999,9999,9999,0,9999,9999,9999
18/09/2013 19:00,Green,26.925,2.26,28.9,34.7,30.1,N51535790W8296549,340.308,0.5,12.3,1008.4,71.1,2.9,239.61,0,26,317.273,7.088,-0.032,0.441,0.194,6.333,7.68,0.07582187,26,314.586,6.561,-0.009,0.519,0.269,5.453,7.256,0.0964072,26,312.407,6.059,0.026,0.563,0.316,4.759,6.896,0.1132174,25,309.19,5.299,0.008,0.59,0.348,3.675,6.139,0.1357383,25,304.637,4.243,0.076,0.728,0.53,2.576,5.259,0.2092502
18/09/2013 19:10,Green,26.92,2.26,28.9,34.7,30.1,N51535769W8296575,340.315,0.6,12,1008.7,72.1,2.3,240.946,0,25,309.508,5.836,-0.034,0.311,0.097,5.297,6.506,0.06497699,25,305.878,5.238,0.021,0.264,0.07,4.777,5.764,0.06156058,25,304.381,4.752,0.016,0.294,0.086,4.103,5.223,0.07537391,26,302.485,3.833,0.028,0.524,0.275,2.991,4.713,0.1667658,26,298.539,2.891,-0.043,0.706,0.498,1.904,4.311,0.2976043
18/09/2013 19:20,Green,26.935,2.26,28.3,34.7,30.1,N51535788W8296548,340.308,1,11.8,1008.8,73.8,2.5,234.24,0,25,319.917,5.588,0.133,0.158,0.025,5.252,5.872,0.03453872,25,316.11,5.115,-0.078,0.282,0.079,4.41,5.61,0.06716409,25,313.509,4.694,0.023,0.37,0.137,3.915,5.356,0.09620116,25,309.364,3.625,-0.024,0.448,0.201,2.245,4.421,0.1507852,25,304.186,2.357,-0.013,0.491,0.241,1.747,3.469,0.253956
18/09/2013 19:30,Green,26.935,2.26,28.3,34.7,30.6,N51535782W8296548,340.308,0.5,11.5,1008.7,74.6,2,239.734,0,26,320.787,6.093,0.061,0.332,0.11,5.592,6.859,0.06649242,26,318.832,5.606,-0.004,0.299,0.089,5.187,6.177,0.06494851,26,316.953,5.056,-0.053,0.325,0.106,4.484,5.684,0.07838937,26,314.458,3.741,-0.014,0.328,0.107,3.215,4.436,0.1067559,25,304.98,2.61,-0.068,0.436,0.19,1.668,3.349,0.2036875
18/09/2013 19:40,Green,26.923,2.26,28.3,34.7,30.6,N51535774W8296572,340.305,0.4,11.1,1008.8,75.4,2.3,244.359,0,25,326.651,6.36,0.1,0.387,0.15,5.715,7.036,0.07415108,25,324.764,5.829,0.051,0.271,0.073,5.171,6.386,0.05668677,25,324.204,5.229,-0.03,0.512,0.262,3.973,5.858,0.1193345,25,321.894,4.139,-0.007,0.535,0.286,2.954,4.921,0.1576556,26,318.6,2.833,-0.017,0.518,0.269,1.876,3.821,0.2230977
18/09/2013 19:50,Green,26.93,2.26,28.3,34.7,30.1,N51535779W8296559,340.308,0.8,11,1008.8,76,1.9,231.274,0,25,327.415,6.282,0.024,0.377,0.142,5.524,7.012,0.0731385,25,322.819,5.209,0.001,0.481,0.231,4.508,6.257,0.1125511,25,317.461,4.336,0,0.554,0.307,3.343,5.595,0.1557784,25,309.502,3.426,-0.023,0.5,0.25,2.514,4.254,0.1779204,25,295.901,2.572,0.02,0.514,0.264,1.631,3.434,0.243755
18/09/2013 20:00,Green,26.935,2.26,26.6,34.7,30.1,N51535755W8296591,340.396,0.8,11.1,1008.9,75.4,2.3,236.676,0,26,328.865,6.115,-0.064,0.192,0.037,5.787,6.736,0.03824967,26,326.904,5.026,-0.005,0.426,0.182,4.249,5.734,0.1034128,26,323.976,4.153,-0.044,0.527,0.278,3.178,4.888,0.1548354,26,318.959,2.827,0.021,0.312,0.097,2.272,3.436,0.1345285,25,310.325,2.027,0.007,0.338,0.114,1.441,2.725,0.2031469
18/09/2013 20:10,Green,26.919,2.26,27.8,34.1,30.1,N51535762W8296564,340.311,0.4,10.8,1009.2,76.4,1.9,233.358,0,25,334.008,5.949,-0.058,0.271,0.073,5.514,6.33,0.05546832,25,329.958,4.91,-0.089,0.355,0.126,4.386,5.481,0.08819525,25,327.859,4.075,0.023,0.39,0.152,3.453,4.735,0.1167062,25,323.453,2.78,0.007,0.354,0.125,2.258,3.397,0.1551433,26,307.499,1.901,-0.051,0.21,0.044,1.458,2.325,0.1349721
18/09/2013 20:20,Green,26.923,2.26,27.8,34.1,29.5,N51535773W8296563,340.327,0.5,10.7,1009.2,77.1,2.6,238.38,0,26,333.259,5.314,0.056,0.243,0.059,5.023,6.023,0.05575229,26,335.095,4.839,0.033,0.18,0.032,4.606,5.376,0.04535136,25,333.997,4.456,0.057,0.153,0.023,4.021,4.817,0.04187744,25,332.193,3.374,0.024,0.277,0.077,2.628,3.918,0.1000886,25,323.613,1.993,-0.002,0.381,0.145,1.277,2.877,0.2334509
18/09/2013 20:30,Green,26.926,2.26,27.8,34.7,29.5,N51535764W8296582,340.331,1.1,10.5,1008.9,76.4,2.3,232.468,0,26,334.721,4.328,0.045,0.579,0.335,3.457,5.208,0.1631967,25,338.261,3.385,0.001,0.744,0.554,2.257,4.735,0.2680292,26,337.626,2.62,0.014,0.824,0.679,1.471,4.203,0.3834417,26,335.627,1.716,0.007,0.552,0.305,1.089,3.076,0.3923512,26,335.154,1.372,-0.013,0.26,0.068,0.983,1.964,0.2313552
18/09/2013 20:40,Green,26.921,2.26,27.8,34.1,29.5,N51535751W8296577,340.31,0.7,10.5,1008.9,77,2.4,228.946,0,25,335.609,4.08,0.072,0.446,0.199,3.435,5.032,0.1332392,26,336.566,2.856,-0.031,0.466,0.217,2.211,3.947,0.1990142,25,334.204,2.013,-0.003,0.467,0.218,1.395,3.14,0.2828791,25,305.287,1.581,0.027,0.261,0.068,1.224,2.178,0.2015483,25,281.261,1.495,0.006,0.167,0.028,1.171,1.816,0.1359513
